2.29038e-17,-0.319048,1.69359
-0.034934,-0.320258,1.69182
-0.070108,-0.321452,1.69288
-0.105128,-0.322596,1.69398
-0.140137,-0.323702,1.69503
-0.17513,-0.324772,1.69607
-0.210094,-0.325806,1.6971
-0.24502,-0.32681,1.69814
-0.279902,-0.327791,1.69919
-0.314735,-0.328759,1.70028
-0.314012,-0.326828,1.70004
-0.309318,-0.324261,1.69678
-0.305392,-0.321694,1.69241
-0.302021,-0.319125,1.68767
-0.299146,-0.31655,1.68261
-0.296804,-0.313974,1.67726
-0.295022,-0.311399,1.6717
-0.293817,-0.308828,1.66599
-0.293195,-0.306264,1.6602
-0.293156,-0.30371,1.6544
-0.262245,-0.305008,1.66583
-0.22735,-0.30681,1.6808
-0.192951,-0.308538,1.69689
-0.158748,-0.310144,1.71286
-0.12461,-0.311608,1.72873
-0.0905354,-0.312903,1.74453
-0.0565162,-0.314011,1.76025
-0.0225471,-0.314921,1.77588
0.0113728,-0.315629,1.79143
0.0452385,-0.316135,1.80691
0.0479661,-0.316132,1.80987
0.047343,-0.316095,1.80978
0.046713,-0.316069,1.80971
0.0460773,-0.316055,1.80967
0.0454347,-0.316053,1.80968
0.0447835,-0.316065,1.80972
0.0441219,-0.316091,1.80979
0.0434476,-0.316132,1.80991
0.0427581,-0.31619,1.81007
0.0420503,-0.316264,1.81027
0.0098384,-0.316029,1.80159
-0.0272708,-0.316184,1.79628
-0.0644669,-0.316742,1.79291
-0.101637,-0.317612,1.78997
-0.138896,-0.318748,1.78737
-0.176187,-0.320089,1.78511
-0.213457,-0.32156,1.78315
-0.250685,-0.323086,1.78142
-0.287876,-0.324595,1.77988
-0.325043,-0.326022,1.7785
